264,對自身附加<hex:024804F201F403><hex:024904F201F503>贖罪劍預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>王權劍連擊成功時
265,原初之魂變為裂石飛環
266,鋼鐵旋風變為地毀人亡
267,自身に<hex:024804F201F403><hex:024904F201F503>「原初の混沌」<hex:0249020103><hex:0248020103>が付与される。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>原初の混沌効果：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>「インナービースト」<hex:0249020103><hex:0248020103>が50蓄積されるとデシメートがカオティックサイクロンに変化する。<hex:02100103>さらに、インナーカオスを修得するとフェルクリーヴがインナーカオスに変化するようになる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>ウォークライ実行時
268,可獲得<hex:024804F201F403><hex:024904F201F503>獸魂<hex:0249020103><hex:0248020103>量值<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>秘銀暴風連擊成功時
269,為戰慄附加自身所受的體力恢復效果提高20%的效果
270,
271,暗黑波動變為暗影波動，暗黑鋒變為暗影鋒
272,暗影步法變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2
273,疾風迅雷可以累積到4檔<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>疾風體勢<hex:0249020103><hex:0248020103>狀態中
274,效果量提高到10%
275,跳躍變為高跳
276,紅蓮龍血的持續時間延長到30秒
277,居合術的詠唱時間縮短到1.3秒<hex:02100103>此外，自身獲得<hex:024804F201F403><hex:024904F201F503>燕回返預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>使用彼岸花以外的居合術時
278,<hex:024804F201F403><hex:024904F201F503>風月<hex:0249020103><hex:0248020103>與<hex:024804F201F403><hex:024904F201F503>風花<hex:0249020103><hex:0248020103>效果量提高到13%
279,縮地變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2
280,<hex:024804F201F403><hex:024904F201F503>忍氣<hex:0249020103><hex:0248020103>增加量提高到10<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>旋風刃或強甲破點突連擊成功時
281,
282,直線射擊變為輝煌箭
283,自身に<hex:024804F201F403><hex:024904F201F503>「ホークアイ」<hex:0249020103><hex:0248020103>を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>クイックノックの命中時（発動確率20％）
284,對自身附加<hex:024804F201F403><hex:024904F201F503>鷹眼<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>狂風蝕箭、烈毒咬箭、伶牙俐齒命中時（發動機率35%）
285,強力射擊變為爆發射擊
286,軍神的讚美歌狀態中且身上有<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>時，使用賢者的敘事謠或放浪神的小步舞曲會對自身附加<hex:024804F201F403><hex:024904F201F503>軍神的加護<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>軍神的加護效果：<hex:0249020103><hex:0248020103>自動攻擊間隔、戰技與魔法的詠唱及複唱時間縮短<hex:02100103><hex:02100103>此外，軍神的讚美歌狀態中且身上有<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>時，如果沒有使用賢者的敘事謠或放浪神的小步舞曲，則在軍神的讚美歌狀態自動結束時對自身附加<hex:024804F201F403><hex:024904F201F503>軍神的契約<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>軍神的契約效果：<hex:0249020103><hex:0248020103>使用賢者的敘事謠、軍神的讚美歌、放浪神的小步舞曲時，對自身附加<hex:024804F201F403><hex:024904F201F503>軍神的加護<hex:0249020103><hex:0248020103>狀態<hex:02100103>不論哪種情況，該狀態的效果量都會隨<hex:024804F201F403><hex:024904F201F503>軍神的加護<hex:0249020103><hex:0248020103>或<hex:024804F201F403><hex:024904F201F503>軍神的契約<hex:0249020103><hex:0248020103>附加時<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>的檔數發生變化<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>詩心1檔時：<hex:0249020103><hex:0248020103>1%<hex:02100103><hex:024804F201F803><hex:024904F201F903>詩心2檔時：<hex:0249020103><hex:0248020103>2%<hex:02100103><hex:024804F201F803><hex:024904F201F903>詩心3檔時：<hex:0249020103><hex:0248020103>4%<hex:02100103><hex:024804F201F803><hex:024904F201F903>詩心4檔時：<hex:0249020103><hex:0248020103>12%
287,獲得5點<hex:024804F201F403><hex:024904F201F503>靈魂之聲<hex:0249020103><hex:0248020103>量值<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>對自身附加<hex:024804F201F403><hex:024904F201F503>詩心<hex:0249020103><hex:0248020103>狀態時
288,分裂彈變為熱分裂彈
289,獨頭彈變為熱獨頭彈
290,狙擊彈變為熱狙擊彈
291,熱彈變為空氣錨
292,虹吸彈和彈射積蓄次數增加到3次
293,野火的「每命中1次戰技的威力」提高到240
294,車式浮空砲塔變為後式自走人偶，超檔車式砲塔變為超檔後式人偶
295,對自身附加<hex:024804F201F403><hex:024904F201F503>靈極心<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>魔泉、靈極魂、玄冰發動時
296,一部の魔法を実行すると、自身に<hex:024804F201F403><hex:024904F201F503>「アストラルファイア」<hex:0249020103><hex:0248020103>もしくは<hex:024804F201F403><hex:024904F201F503>「アンブラルブリザード」<hex:0249020103><hex:0248020103>が付与される。<hex:02100103><hex:024804F201F803><hex:024904F201F903>最大スタック数：<hex:0249020103><hex:0248020103>1　<hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>15秒<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>アストラルファイア効果：<hex:0249020103><hex:0248020103>火属性魔法の威力が40％上昇する。<hex:02100103>火属性魔法の消費ＭＰが2倍になる。<hex:02100103>時間経過によるＭＰの回復量が0になる。<hex:02100103>氷属性魔法の消費ＭＰが0になる。<hex:02100103>氷属性魔法の威力が10％減少する。<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>アンブラルブリザード効果：<hex:0249020103><hex:0248020103>氷属性魔法の消費ＭＰが0になる。<hex:02100103>氷属性魔法の命中時にＭＰが2500回復する。<hex:02100103>火属性魔法の消費ＭＰが0になる。<hex:02100103>火属性魔法の威力が10％減少する。
297,<hex:024804F201F403><hex:024904F201F503>通曉<hex:0249020103><hex:0248020103>可以積累到2檔
298,對自身附加2檔<hex:024804F201F403><hex:024904F201F503>附體深度<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>龍神附體狀態結束時
299,發動靈攻II攻擊技能時，可同時發動<hex:024804F201F403><hex:024904F201F503>毀壞效果提高<hex:0249020103><hex:0248020103>特性
300,衰敗的持續時間延長到30秒
301,災禍追加效果的發動機率變為100%
302,可使亞靈神不死鳥顯現　<hex:024804F201F803><hex:024904F201F903>顯現時間：<hex:0249020103><hex:0248020103>20秒<hex:02100103>亞靈神不死鳥顯現時發動<hex:024804F201F403><hex:024904F201F503>不死鳥之翼<hex:0249020103><hex:0248020103><hex:02100103>另外，當召喚者對敵人發動魔法攻擊時，亞靈神不死鳥將同時發動<hex:024804F201F403><hex:024904F201F503>赤焰<hex:0249020103><hex:0248020103><hex:02100103>之前召喚出的召喚獸會在亞靈神不死鳥顯現時被召回，顯現時間結束後會被再次召喚<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>召喚獸處於同行狀態並發動不死鳥附體時
303,散碎變為衝擊
304,移轉的威力提高到180
305,魔元化的複唱時間縮短到110秒<hex:02100103>並附加自身造成的魔法傷害提高5%的效果
306,コントルシクストのリキャストタイムを35秒に短縮させる。<hex:02100103>さらに、特定のアクションの威力を上昇させる。<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>ヴァルサンダラの威力：<hex:0249020103><hex:0248020103>120<hex:02100103><hex:024804F201F803><hex:024904F201F903>ヴァルエアロラの威力：<hex:0249020103><hex:0248020103>120
307,疾風變為天輝
308,崩石變為閃耀
309,對自身附加<hex:024804F201F403><hex:024904F201F503>血百合<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>最多可積累到3檔<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>安慰之心
310,為庇護所附加區域內的自身和隊員所受的體力恢復效果提高10%的效果
311,猛毒菌變為蠱毒法
312,魔炎法變為死炎法<hex:02100103>並將毀壞的威力提高到200
313,為野戰治療陣附加區域內的自身和隊員體力持續恢復的效果
314,熾灼變為焚灼
315,禍星變為煞星
316,先天稟賦變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2
317,將自身所受的傷害減輕20%<hex:02100103>另外，隨耐力提升的最大體力值和隨力量提升的傷害量將受到防護職業專屬修正的影響
318,將自身所受的傷害減輕20%<hex:02100103>另外，隨耐力提升的最大體力值和隨力量提升的傷害量將受到防護職業專屬修正的影響
319,將自身所受的傷害減輕20%<hex:02100103>另外，隨耐力提升的最大體力值和隨力量提升的傷害量將受到防護職業專屬修正的影響
320,將自身所受的傷害減輕20%<hex:02100103>另外，隨耐力提升的最大體力值和隨力量提升的傷害量將受到防護職業專屬修正的影響
321,激情詠唱的複唱時間縮短到30秒
322,天語的效果量提高到15%
323,
324,毒菌變為猛毒菌
325,轉換到採礦工職業時自動發動山岳之相的效果
326,轉換到園藝工職業時自動發動叢林之相的效果
327,轉換到捕魚人職業時自動發動海洋之相的效果
328,轉換到採礦工職業或切換區域時自動發動隱行<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>允許發動隱行的區域
329,轉換到園藝工職業或切換區域時自動發動隱行<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>允許發動隱行的區域
330,轉換到捕魚人職業或切換區域時自動發動隱行<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>允許發動隱行的區域
331,在十二神加護效果下獲得個數的基本值提高1點
332,在十二神加護效果下獲得個數的基本值提高1點
333,高產變為高產II
334,發掘II變為發掘III
335,直覺甄別變為直覺甄別II
336,豐收變為豐收II
337,轉變II變為轉變III
338,直覺甄別變為直覺甄別II
339,製作的效率提高到120
340,製作的效率提高到120
341,製作的效率提高到120
342,製作的效率提高到120
343,製作的效率提高到120
344,製作的效率提高到120
345,製作的效率提高到120
346,製作的效率提高到120
347,高速製作的效率提高到500
348,高速製作的效率提高到500
349,高速製作的效率提高到500
350,高速製作的效率提高到500
351,高速製作的效率提高到500
352,高速製作的效率提高到500
353,高速製作的效率提高到500
354,高速製作的效率提高到500
355,迸裂的威力提高到90
356,可以使用製作練習
357,可以使用製作練習
358,可以使用製作練習
359,可以使用製作練習
360,可以使用製作練習
361,可以使用製作練習
362,可以使用製作練習
363,可以使用製作練習
364,自動攻擊間隔、戰技與魔法的詠唱及複唱時間縮短5%
365,自動攻擊間隔、戰技與魔法的詠唱及複唱時間縮短10%
366,自動攻擊間隔、戰技與魔法的詠唱及複唱時間縮短15%
367,自動攻擊間隔、戰技與魔法的詠唱及複唱時間縮短20%
368,除自動攻擊外的技能造成的傷害提高至基本值的1.1倍，恢復技能的恢復量也提高至基本值的1.1倍
369,除自動攻擊外的技能造成的傷害提高至基本值的1.3倍，恢復技能的恢復量也提高至基本值的1.3倍
370,對自身附加<hex:024804F201F403><hex:024904F201F503>蛇膽<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>最大檔數：<hex:0249020103><hex:0248020103>3檔<hex:02100103>每隔20秒獲得一檔蛇膽<hex:02100103>陷入無法戰鬥狀態不影響獲得蛇膽
371,部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>注藥的威力：<hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>發炎的威力：<hex:0249020103><hex:0248020103>330<hex:02100103><hex:024804F201F803><hex:024904F201F903>均衡注藥的威力：<hex:0249020103><hex:0248020103>35
372,部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>注藥的威力：<hex:0249020103><hex:0248020103>300<hex:02100103><hex:024804F201F803><hex:024904F201F903>發炎的威力：<hex:0249020103><hex:0248020103>400<hex:02100103><hex:024804F201F803><hex:024904F201F903>均衡注藥的威力：<hex:0249020103><hex:0248020103>40
373,對自身附加<hex:024804F201F403><hex:024904F201F503>蛇刺<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>最大檔數：<hex:0249020103><hex:0248020103>3檔<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>均衡診斷<hex:0249020103><hex:0248020103>或對自身附加的<hex:024804F201F403><hex:024904F201F503>均衡預後<hex:0249020103><hex:0248020103>因吸收到足夠的傷害而消失時
374,注藥變為注藥II<hex:02100103>發炎變為發炎II<hex:02100103>均衡注藥變為均衡注藥II<hex:02100103>同時，箭毒的威力提高到300
375,堅角清汁追加持續恢復效果
376,注藥II變為注藥III<hex:02100103>發炎II變為發炎III<hex:02100103>均衡注藥II變為均衡注藥III<hex:02100103>失衡變為失衡II<hex:02100103>箭毒變為箭毒II
377,部分技能與防護罩的效果提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>診斷的恢復力：<hex:0249020103><hex:0248020103>450<hex:02100103><hex:024804F201F803><hex:024904F201F903>心關的恢復力：<hex:0249020103><hex:0248020103>170<hex:02100103><hex:024804F201F803><hex:024904F201F903>均衡診斷的效果量：<hex:0249020103><hex:0248020103>抵消相當於治療量180%的傷害<hex:02100103><hex:024804F201F803><hex:024904F201F903>均衡預後的效果量：<hex:0249020103><hex:0248020103>抵消相當於治療量320%的傷害
378,活化的複唱時間縮短到90秒
379,可獲得<hex:024804F201F403><hex:024904F201F503>靈魂<hex:0249020103><hex:0248020103>量值<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>特定戰技或魔法命中時或自身附加<hex:024804F201F403><hex:024904F201F503>死亡烙印<hex:0249020103><hex:0248020103>狀態的目標在持續時間內被打倒
380,部分技能的威力提高<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>切割的威力：<hex:0249020103><hex:0248020103>300<hex:02100103><hex:024804F201F803><hex:024904F201F903>增盈切割的威力：<hex:0249020103><hex:0248020103>140<hex:02100103><hex:024804F201F803><hex:024904F201F903>死亡之影的威力：<hex:0249020103><hex:0248020103>300<hex:02100103><hex:024804F201F803><hex:024904F201F903>勾刃的威力：<hex:0249020103><hex:0248020103>300<hex:02100103><hex:024804F201F803><hex:024904F201F903>旋轉釤割的威力：<hex:0249020103><hex:0248020103>140<hex:02100103><hex:024804F201F803><hex:024904F201F903>地獄切割的威力：<hex:0249020103><hex:0248020103>140<hex:02100103><hex:024804F201F803><hex:024904F201F903>死亡之渦的威力：<hex:0249020103><hex:0248020103>100<hex:02100103><hex:024804F201F803><hex:024904F201F903>噩夢釤割的威力：<hex:0249020103><hex:0248020103>120
381,對自身附加<hex:024804F201F403><hex:024904F201F503>妖異之鐮<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103>發動戰技或魔法會導致該效果消失<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>隱匿揮割或束縛揮割命中時
382,地獄入境或地獄出境發動後在移動前的地點生成<hex:024804F201F403><hex:024904F201F503>地獄之門<hex:0249020103><hex:0248020103>，並對自身附加<hex:024804F201F403><hex:024904F201F503>回退預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒<hex:02100103>地獄入境發動後地獄出境變為回退，地獄出境發動後地獄入境變為回退
383,靈魂切割與靈魂釤割變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2
384,可獲得<hex:024804F201F403><hex:024904F201F503>魂衣<hex:0249020103><hex:0248020103>量值<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>絞決、縊殺、斷首命中時
385,為自身及周圍15米以內的隊員附加<hex:024804F201F403><hex:024904F201F503>活性紋<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>活性紋效果：<hex:0249020103><hex:0248020103>持續恢復目標的體力<hex:02100103><hex:024804F201F803><hex:024904F201F903>恢復力：<hex:0249020103><hex:0248020103>50<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>自身附加的<hex:024804F201F403><hex:024904F201F503>守護紋<hex:0249020103><hex:0248020103>因吸收到足夠的傷害而消失時
386,對自身附加<hex:024804F201F403><hex:024904F201F503>虛無魂<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>虛無收割、交錯收割、陰冷收割命中時
387,為自身及周圍隊員附加<hex:024804F201F403><hex:024904F201F503>祭祀環<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>祭祀環：<hex:0249020103><hex:0248020103>持續時間內受自身祭祀環影響的目標發動戰技或魔法攻擊命中時，自身獲得1檔<hex:024804F201F403><hex:024904F201F503>死亡祭品<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>最大檔數：<hex:0249020103><hex:0248020103>8檔<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>追加效果：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>死亡祭祀<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>死亡祭祀效果：<hex:0249020103><hex:0248020103>從受到自身祭祀環影響的目標身上獲得死亡祭品<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>神秘環發動時
388,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
389,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
390,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
391,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
392,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
393,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
394,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
395,提高品質成功時，自身便會附加「內靜」<hex:02100103>內靜檔數每上升1檔，提升品質的技能效率提升10%<hex:02100103>最大檔數：10檔
396,模範製作的效率提高到180
397,模範製作的效率提高到180
398,模範製作的效率提高到180
399,模範製作的效率提高到180
400,模範製作的效率提高到180
401,模範製作的效率提高到180
402,模範製作的效率提高到180
403,模範製作的效率提高到180
404,坯料製作的效率提高到360
405,坯料製作的效率提高到360
406,坯料製作的效率提高到360
407,坯料製作的效率提高到360
408,坯料製作的效率提高到360
409,坯料製作的效率提高到360
410,坯料製作的效率提高到360
411,坯料製作的效率提高到360
412,盾陣變為聖盾陣
413,干預的持續時間延長到8秒，並追加以下效果<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>追加效果：<hex:0249020103><hex:0248020103>為目標附加<hex:024804F201F403><hex:024904F201F503>騎士的堅守<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>4秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>騎士的堅守效果：<hex:0249020103><hex:0248020103>令目標受到的傷害減輕10%<hex:02100103><hex:024804F201F803><hex:024904F201F903>追加效果：<hex:0249020103><hex:0248020103>為目標附加<hex:024804F201F403><hex:024904F201F503>騎士的加護<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>12秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>騎士的加護效果：<hex:0249020103><hex:0248020103>令目標體力持續恢復<hex:02100103><hex:024804F201F803><hex:024904F201F903>恢復力：<hex:0249020103><hex:0248020103>250
414,聖靈、聖環和悔罪可恢復體力<hex:02100103><hex:024804F201F803><hex:024904F201F903>恢復力：<hex:0249020103><hex:0248020103>400
415,深奧之靈變為償贖劍
416,聖光幕簾發動時為目標恢復體力<hex:02100103><hex:024804F201F803><hex:024904F201F903>恢復力：<hex:0249020103><hex:0248020103>400
417,發動擺脫後，為目標恢復體力<hex:02100103><hex:024804F201F803><hex:024904F201F903>恢復力：<hex:0249020103><hex:0248020103>300
418,原初的直覺變為原初的血氣
419,<hex:024804F201F403><hex:024904F201F503>原初的勇猛<hex:0249020103><hex:0248020103>與<hex:024804F201F403><hex:024904F201F503>原初的武猛<hex:0249020103><hex:0248020103>的持續時間延長到8秒<hex:02100103>同時<hex:024804F201F403><hex:024904F201F503>原初的武猛<hex:0249020103><hex:0248020103>追加以下效果<hex:02100103><hex:02100103><hex:024804F201F803><hex:024904F201F903>追加效果：<hex:0249020103><hex:0248020103>為目標附加<hex:024804F201F403><hex:024904F201F503>原初的血潮<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>4秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>原初的血潮效果：<hex:0249020103><hex:0248020103>令目標受到的傷害減輕10%<hex:02100103><hex:024804F201F803><hex:024904F201F903>追加效果：<hex:0249020103><hex:0248020103>為目標附加能夠抵禦一定傷害的防護罩<hex:024804F201F403><hex:024904F201F503>原初的血煙<hex:0249020103><hex:0248020103><hex:02100103>該防護罩能夠抵消相當於恢復力400的傷害量<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒
420,發動泰然自若時，持續恢復自身的體力<hex:02100103><hex:024804F201F803><hex:024904F201F903>恢復力：<hex:0249020103><hex:0248020103>200<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒
421,猛攻的積蓄次數增加到3次
422,暗影步法的複唱時間縮短5秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>傷殘命中敵人時，部分特定敵人除外
423,英雄的掠影發動的暗影波動變為暗影使者<hex:02100103><hex:02100103>向目標所在方向發出無屬性直線範圍魔法攻擊　<hex:024804F201F803><hex:024904F201F903>威力：<hex:0249020103><hex:0248020103>570<hex:02100103>攻擊複數敵人時，對目標之外的敵人威力降低25%
424,石之心變為剛玉之心
425,極光變為積蓄技能<hex:02100103><hex:024804F201F803><hex:024904F201F903>積蓄次數：<hex:0249020103><hex:0248020103>2
426,對自身附加<hex:024804F201F403><hex:024904F201F503>超高速預備<hex:0249020103><hex:0248020103>狀態<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103>爆發擊發動後<hex:02100103>效果中續劍會變化為超高速
427,<hex:024804F201F403><hex:024904F201F503>晶壤<hex:0249020103><hex:0248020103>可以積累到3檔<hex:02100103>另外，發動血壤可獲得3檔晶壤
428,鐵山斗氣變為陰陽鬥氣，鐵山靠變為陰陽鬥氣斬
429,空鳴鬥氣變為萬象鬥氣，空鳴拳變為萬象鬥氣圈
430,破壞神衝變為破壞神腳
431,輕身步法的積蓄次數增加到3次
432,<hex:024804F201F403><hex:024904F201F503>義結金蘭：鬥氣<hex:0249020103><hex:0248020103>狀態下必定對自身附加<hex:024804F201F403><hex:024904F201F503>鬥氣<hex:0249020103><hex:0248020103>
433,自身發動<hex:024804F201F403><hex:024904F201F503>魔猿身形、盜龍身形、猛豹身形<hex:0249020103><hex:0248020103>的戰技時，獲得對應的<hex:024804F201F403><hex:024904F201F503>脈輪<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>魔猿身形的戰技：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>猛豹脈輪<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>盜龍身形的戰技：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>魔猿脈輪<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>猛豹身形的戰技：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>盜龍脈輪<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F803><hex:024904F201F903>發動條件：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>震腳<hex:0249020103><hex:0248020103>狀態中
434,跳躍的威力提高到320
